a(t)_0,a(t)_1,a(t)_2,a(t)_3,v(t)_0,v(t)_1,v(t)_2,v(t)_3,x(t)_0,x(t)_1,x(t)_2,x(t)_3
-0.022939232,0.303477713,-0.718487021,0.308407261,-0.001958437,1.00779E-05,-0.000627935,-0.000365938,-1.01436E-05,4.94946E-06,-6.57434E-08,-2.36414E-06
0.497217801,-0.020059558,-0.303183212,-0.090727011,-0.00194668,1.32175E-05,-0.000648524,-0.000363132,-1.02027E-05,4.92487E-06,-9.84987E-08,-2.37465E-06
-0.209057134,0.050306171,-0.117107475,-0.373990946,-0.001938538,1.14662E-05,-0.000657445,-0.000373486,-1.02613E-05,4.90035E-06,-1.31706E-07,-2.38524E-06
-0.797051011,-0.118293502,-0.227472113,0.368878697,-0.001955356,7.82778E-06,-0.00066487,-0.000374942,-1.03197E-05,4.87579E-06,-1.6511E-07,-2.39602E-06
-1.005818478,-0.517395345,0.281258594,-0.018115693,-0.001987455,-6.73943E-06,-0.000664586,-0.000369531,-1.03787E-05,4.85092E-06,-1.98533E-07,-2.40666E-06
-1.137241876,-0.582743587,0.442017498,-0.710430987,-0.002025983,-3.02065E-05,-0.000651395,-0.000384939,-1.04389E-05,4.82537E-06,-2.31576E-07,-2.41743E-06
-0.99927527,-0.51280102,0.522995456,-0.266327853,-0.002064234,-5.35018E-05,-0.000633587,-0.000405073,-1.05002E-05,4.79898E-06,-2.63903E-07,-2.42884E-06
-1.577370448,-0.243428433,0.735345638,-0.197592178,-0.002110816,-7.01743E-05,-0.000610184,-0.000415249,-1.05629E-05,4.77187E-06,-2.95319E-07,-2.44077E-06
-1.151334938,-0.549072014,0.695664643,-0.407902825,-0.002160148,-8.74863E-05,-0.000583531,-0.000428114,-1.06271E-05,4.74417E-06,-3.25658E-07,-2.45309E-06
-0.356307265,-0.506755854,0.239782079,0.157713128,-0.002185756,-0.000109812,-0.00056652,-0.000434082,-1.06925E-05,4.71577E-06,-3.55045E-07,-2.4657E-06
0.137900637,0.348272391,0.096080617,0.219837411,-0.002186408,-0.000114762,-0.000561121,-0.000427927,-1.07581E-05,4.6869E-06,-3.83894E-07,-2.47825E-06
-0.127239078,0.405338756,-0.029007286,-0.155131085,-0.002182628,-0.000102115,-0.000560917,-0.000427821,-1.08232E-05,4.65826E-06,-4.1253E-07,-2.49062E-06
-0.181653958,0.071524703,-0.567483777,0.419262061,-0.002185003,-9.48461E-05,-0.000573499,-0.000423868,-1.08881E-05,4.63006E-06,-4.413E-07,-2.50285E-06
-0.333042528,0.201374863,-1.010139343,0.364490101,-0.00219132,-9.15332E-05,-0.000604942,-0.000409911,-1.09528E-05,4.60213E-06,-4.70814E-07,-2.51467E-06
-0.223262046,0.338902384,-0.752123098,-0.608524364,-0.002198401,-8.30782E-05,-0.000639828,-0.00041581,-1.10175E-05,4.5745E-06,-5.01499E-07,-2.52628E-06
-0.050622033,0.274521369,-0.498715356,0.182619836,-0.002199997,-7.32428E-05,-0.000664729,-0.00042519,-1.1082E-05,4.54728E-06,-5.33223E-07,-2.53811E-06
-0.366485588,0.172660326,-0.13811506,0.241267439,-0.002204332,-6.66458E-05,-0.000677702,-0.000418155,-1.11463E-05,4.52044E-06,-5.65562E-07,-2.54994E-06
-0.668871254,0.023888797,-0.02936639,-0.186250221,-0.002220551,-6.49023E-05,-0.000681579,-0.000418251,-1.12107E-05,4.49382E-06,-5.98107E-07,-2.56157E-06
-1.182932479,0.105619438,-0.240340007,0.043552633,-0.002252432,-6.44567E-05,-0.000687407,-0.000422155,-1.12757E-05,4.46731E-06,-6.30719E-07,-2.57322E-06
-0.020981863,0.075816771,0.28263516,-0.216514436,-0.002271696,-6.30114E-05,-0.000687196,-0.000426625,-1.13414E-05,4.44089E-06,-6.63319E-07,-2.58496E-06
0.061059893,-0.309562547,0.238764618,-0.420156698,-0.002266899,-6.95727E-05,-0.000677746,-0.000440013,-1.14071E-05,4.41444E-06,-6.95614E-07,-2.597E-06
-0.715568504,-0.225111581,0.141567127,-0.013043159,-0.002275489,-8.19103E-05,-0.000671044,-0.000449429,-1.14725E-05,4.38768E-06,-7.27477E-07,-2.60941E-06
-0.413909861,-0.057600038,0.366605652,-0.650814473,-0.002293187,-8.93474E-05,-0.000661897,-0.000463254,-1.15381E-05,4.3606E-06,-7.58917E-07,-2.6222E-06
0.071741539,0.167763742,0.32991719,0.138334911,-0.00229563,-8.91854E-05,-0.000649148,-0.000474109,-1.16038E-05,4.33345E-06,-7.89818E-07,-2.63541E-06
-0.522571846,0.00321433,-0.027810273,-0.288555807,-0.002300143,-8.78514E-05,-0.00064404,-0.00047794,-1.16693E-05,4.30639E-06,-8.2026E-07,-2.64883E-06
0.172797744,-0.08758406,-0.521039656,-0.422607472,-0.002302674,-9.14428E-05,-0.000655347,-0.000492565,-1.17346E-05,4.27935E-06,-8.50708E-07,-2.66254E-06
0.214070284,0.04444236,-0.68365393,-0.755912802,-0.002290982,-9.42264E-05,-0.000679249,-0.000516142,-1.17994E-05,4.25225E-06,-8.81721E-07,-2.67692E-06
0.236999472,0.106828471,-1.167606459,-1.051088641,-0.002278077,-9.32524E-05,-0.000715523,-0.000551745,-1.18634E-05,4.22518E-06,-9.13777E-07,-2.69237E-06
0.045400935,0.019898987,-1.525932429,-1.37157015,-0.002268452,-9.27542E-05,-0.000767897,-0.000599083,-1.19267E-05,4.1982E-06,-9.47421E-07,-2.70934E-06
-0.256705107,0.453760534,-1.261931117,-1.83670435,-0.00226836,-8.55706E-05,-0.000821897,-0.000661391,-1.19895E-05,4.17143E-06,-9.8299E-07,-2.72835E-06
-0.117172605,0.426496836,-1.260315149,-1.029658612,-0.002271384,-7.05753E-05,-0.000870581,-0.000716883,-1.2052E-05,4.14516E-06,-1.0204E-06,-2.74954E-06
-0.176005548,-0.085226445,-1.172514214,-0.78549308,-0.002272826,-6.60209E-05,-0.000917362,-0.000751913,-1.21143E-05,4.11932E-06,-1.05952E-06,-2.77238E-06
-0.058731137,-0.123008731,-0.862966542,-0.704332548,-0.00227312,-7.2073E-05,-0.000956313,-0.000780542,-1.21763E-05,4.09352E-06,-1.10014E-06,-2.79634E-06
-0.003645159,0.187168724,-0.515234141,-0.12486687,-0.002270073,-7.28531E-05,-0.00098245,-0.000796333,-1.2238E-05,4.06765E-06,-1.14186E-06,-2.82106E-06
-0.055096021,0.027455444,0.269767265,0.404101456,-0.002266951,-7.07301E-05,-0.000986656,-0.000790697,-1.22992E-05,4.04186E-06,-1.18402E-06,-2.84586E-06
-0.530401325,-0.116600856,0.689859128,0.612759255,-0.002273975,-7.44688E-05,-0.000967613,-0.00077086,-1.23602E-05,4.01611E-06,-1.22573E-06,-2.87006E-06
0.045568709,-0.221121772,1.077392226,0.680070062,-0.002279018,-8.29846E-05,-0.000933065,-0.000745768,-1.24211E-05,3.99017E-06,-1.26624E-06,-2.89329E-06
-0.06488287,-0.353148192,1.205532513,0.793318641,-0.002275053,-9.60288E-05,-0.000888694,-0.00071728,-1.24818E-05,3.96389E-06,-1.30509E-06,-2.91539E-06
-0.284835307,-0.641744405,1.348276364,0.760033704,-0.002277454,-0.000117133,-0.000839253,-0.000687346,-1.25421E-05,3.93701E-06,-1.34198E-06,-2.93626E-06
-0.23668401,-0.51171289,1.503409305,0.441262036,-0.002283141,-0.000141218,-0.000784239,-0.000664299,-1.26022E-05,3.90933E-06,-1.37672E-06,-2.95601E-06
0.047246455,-0.134071385,1.230550094,1.003230325,-0.00228239,-0.000155431,-0.000731684,-0.000636641,-1.26622E-05,3.88097E-06,-1.40925E-06,-2.97469E-06
-0.457978643,0.153013537,0.989112485,0.608427654,-0.002285891,-0.000156782,-0.000689222,-0.000605854,-1.27219E-05,3.85239E-06,-1.43982E-06,-2.99216E-06
-0.503557396,0.256748582,0.490496542,0.51261947,-0.002299978,-0.000150594,-0.000661169,-0.000584628,-1.27816E-05,3.82397E-06,-1.46892E-06,-3.00854E-06
-0.16565945,0.087181682,-0.149127584,-0.136208826,-0.002308363,-0.000145696,-0.000655148,-0.000577825,-1.28415E-05,3.79584E-06,-1.49724E-06,-3.0243E-06
-0.252734443,0.319920564,-0.457538094,-0.72844133,-0.002311868,-0.000139597,-0.000667416,-0.000594961,-1.29012E-05,3.768E-06,-1.52558E-06,-3.04019E-06
0.215859879,0.66733624,-0.765409947,-0.25646776,-0.002307991,-0.000122336,-0.000691513,-0.000614349,-1.29607E-05,3.74067E-06,-1.5545E-06,-3.05669E-06
0.618183252,0.981019891,-0.743983407,-0.633716046,-0.002287324,-9.23949E-05,-0.00072104,-0.000631839,-1.30194E-05,3.71432E-06,-1.58434E-06,-3.07383E-06
0.358188623,1.071516023,-0.851714616,-0.633488067,-0.002263971,-5.47689E-05,-0.000752121,-0.000656529,-1.30769E-05,3.68934E-06,-1.61524E-06,-3.0917E-06
0.344822584,0.947106511,-0.369258353,-0.757280676,-0.002245952,-1.79295E-05,-0.000775863,-0.000683507,-1.31333E-05,3.66586E-06,-1.64707E-06,-3.11048E-06
0.280229382,0.640677059,0.294844697,-0.949979944,-0.002229483,1.04756E-05,-0.000777418,-0.000716485,-1.31888E-05,3.64369E-06,-1.67926E-06,-3.13032E-06
-0.012704985,0.38762642,0.557708846,-1.133959015,-0.002219947,2.79968E-05,-0.000761096,-0.000756601,-1.32435E-05,3.62246E-06,-1.71104E-06,-3.15148E-06
-0.016116401,-0.109769818,0.748752189,-0.761612278,-0.002216139,3.0992E-05,-0.000736078,-0.000792938,-1.32976E-05,3.60167E-06,-1.74191E-06,-3.17401E-06
0.003121748,-0.090667095,0.932074795,-1.128658503,-0.002212024,2.4758E-05,-0.000703927,-0.000829038,-1.33513E-05,3.58086E-06,-1.77154E-06,-3.19784E-06
0.505550604,0.042507907,0.816263746,-0.755969797,-0.002197853,2.14807E-05,-0.000670584,-0.000864896,-1.34044E-05,3.55992E-06,-1.7998E-06,-3.22294E-06
0.227324473,-0.170281928,0.533229921,-0.304799313,-0.002179394,1.66804E-05,-0.000645042,-0.000884742,-1.34565E-05,3.53887E-06,-1.82681E-06,-3.24901E-06
0.023758018,-0.32866527,0.782687519,-0.645342976,-0.002170271,4.74318E-06,-0.000620232,-0.000902378,-1.35078E-05,3.51755E-06,-1.85274E-06,-3.27568E-06
0.676736571,-0.691677474,0.349189106,0.060024117,-0.002152502,-1.72009E-05,-0.000599053,-0.000912914,-1.35583E-05,3.49562E-06,-1.87767E-06,-3.30278E-06
0.021968423,-0.638359112,0.347393586,0.634588247,-0.002134815,-4.5036E-05,-0.000586334,-0.000898738,-1.36079E-05,3.47278E-06,-1.90185E-06,-3.32969E-06
-0.263416089,-0.569141964,0.325308689,0.671976806,-0.002135295,-7.04104E-05,-0.000574116,-0.00087281,-1.36568E-05,3.44898E-06,-1.92546E-06,-3.3557E-06
0.423173299,-0.601483601,0.761260979,0.59412197,-0.002128024,-9.49838E-05,-0.000553961,-0.000847748,-1.37054E-05,3.42427E-06,-1.94834E-06,-3.38062E-06
-0.043575502,-0.576577518,0.799924513,0.929992064,-0.002116527,-0.000119613,-0.000524725,-0.000817795,-1.37533E-05,3.39867E-06,-1.97017E-06,-3.40436E-06
0.35734975,-0.653713833,0.557050488,1.061023007,-0.002106323,-0.00014516,-0.000499525,-0.000778944,-1.38005E-05,3.37217E-06,-1.99086E-06,-3.42666E-06
0.76101532,-0.557474794,0.784662592,0.470329362,-0.002080633,-0.000170248,-0.000474705,-0.000749084,-1.38467E-05,3.34476E-06,-2.0105E-06,-3.44754E-06
1.410694307,-0.40743378,0.791784822,0.784427459,-0.002034716,-0.000190499,-0.000445446,-0.000724656,-1.38914E-05,3.31656E-06,-2.02902E-06,-3.46727E-06
1.027832781,-0.289492596,0.690098531,0.444225764,-0.001983805,-0.000205511,-0.000418109,-0.000700811,-1.39338E-05,3.28775E-06,-2.04636E-06,-3.48598E-06
0.330226198,-0.43258167,-0.191801113,0.269707822,-0.001953884,-0.000220954,-0.000409823,-0.000686967,-1.39745E-05,3.25842E-06,-2.06294E-06,-3.50386E-06
0.605488311,-0.453256137,-0.428929473,0.734956011,-0.001932195,-0.000239497,-0.000423131,-0.000667563,-1.40139E-05,3.22853E-06,-2.07954E-06,-3.52102E-06
0.306681836,-0.165687602,-0.970278796,0.537811152,-0.001911022,-0.000252828,-0.000451392,-0.000643056,-1.40523E-05,3.1981E-06,-2.09687E-06,-3.53725E-06
-0.103023618,0.029148091,-1.251576951,-0.139229548,-0.001903566,-0.000256813,-0.000495406,-0.000635479,-1.40899E-05,3.16742E-06,-2.11552E-06,-3.55277E-06
0.512764909,-0.453437492,-1.709494438,-0.479203264,-0.00189215,-0.000266328,-0.000553507,-0.000647526,-1.41269E-05,3.13656E-06,-2.13605E-06,-3.5683E-06
0.18359124,-0.442677097,-1.066638377,0.256200065,-0.001875236,-0.0002849,-0.000607833,-0.000651904,-1.4163E-05,3.10525E-06,-2.15866E-06,-3.58406E-06
0.067043852,-0.640777179,-0.407802186,0.629173745,-0.001866959,-0.000307016,-0.000636875,-0.000634899,-1.41985E-05,3.07325E-06,-2.18278E-06,-3.59949E-06
0.210099619,-0.611458125,-0.188150222,0.45676461,-0.001858186,-0.000332304,-0.000648877,-0.000614085,-1.42334E-05,3.04042E-06,-2.2076E-06,-3.61412E-06
-0.409491798,-0.542845493,0.070703932,-0.486783567,-0.001858616,-0.000355612,-0.00065161,-0.000614848,-1.4268E-05,3.00675E-06,-2.23259E-06,-3.62828E-06
0.328828077,-0.423272115,0.599005809,0.273982429,-0.001856741,-0.000375208,-0.000639157,-0.000619126,-1.43022E-05,2.97234E-06,-2.25729E-06,-3.64247E-06
0.346779954,-0.214895251,1.32110416,0.524873343,-0.001840284,-0.000388411,-0.000602643,-0.000603887,-1.43359E-05,2.93741E-06,-2.28094E-06,-3.65636E-06
0.502530662,-0.113517821,1.398850182,-0.005291873,-0.001820524,-0.000395595,-0.000550839,-0.00059408,-1.43687E-05,2.90218E-06,-2.30279E-06,-3.6697E-06
-0.305807126,-0.176085287,1.194220736,0.01630914,-0.001813398,-0.000402002,-0.000501661,-0.000594105,-1.44007E-05,2.8668E-06,-2.3226E-06,-3.68277E-06
0.115754397,-0.27939717,1.113003375,0.122433374,-0.001813738,-0.000411581,-0.000458161,-0.000591664,-1.44324E-05,2.83121E-06,-2.34054E-06,-3.69572E-06
0.700448707,-0.125487249,1.524536592,0.024744363,-0.001794669,-0.000420147,-0.000408447,-0.000589065,-1.44635E-05,2.79537E-06,-2.3566E-06,-3.7085E-06
0.386486597,0.270954721,1.130000966,0.075697675,-0.001770437,-0.000418073,-0.000358578,-0.000587371,-1.44935E-05,2.75952E-06,-2.37066E-06,-3.72113E-06
0.593072995,0.313875398,0.611275197,-0.093690738,-0.001748347,-0.000407535,-0.000326485,-0.000587962,-1.45225E-05,2.72401E-06,-2.38308E-06,-3.73366E-06
0.448842805,0.087604844,0.033656367,0.029417933,-0.001725121,-0.000400566,-0.000315633,-0.000589438,-1.45503E-05,2.68895E-06,-2.39461E-06,-3.74616E-06
0.047917553,0.00140078,0.111402389,-0.139628511,-0.001712471,-0.00039964,-0.000314452,-0.000591789,-1.45773E-05,2.65415E-06,-2.40585E-06,-3.75867E-06
0.083485758,-0.048048676,-0.228010769,-0.125265833,-0.001706895,-0.00040133,-0.000318316,-0.00059711,-1.46037E-05,2.61943E-06,-2.41708E-06,-3.77125E-06
0.495092657,-0.045388803,-0.214304965,-0.119224389,-0.001692708,-0.000403912,-0.000328442,-0.000602014,-1.46295E-05,2.58474E-06,-2.42853E-06,-3.78395E-06
0.243374905,-0.408038297,-0.424380822,-0.429047879,-0.001675477,-0.000413421,-0.000342314,-0.000612751,-1.46545E-05,2.54991E-06,-2.44038E-06,-3.79688E-06
-0.098997029,-0.294510084,-0.548391413,0.038708079,-0.001669744,-0.000427694,-0.000362573,-0.000620401,-1.46789E-05,2.51473E-06,-2.45283E-06,-3.81009E-06
0.332351342,-0.228315519,-0.709808674,-0.010136427,-0.001662305,-0.00043845,-0.000388259,-0.000619946,-1.47028E-05,2.47918E-06,-2.4661E-06,-3.82337E-06
0.484578785,-0.134131836,-0.654566504,-0.339395129,-0.001643632,-0.000446073,-0.000415897,-0.000626775,-1.47261E-05,2.44338E-06,-2.48033E-06,-3.83669E-06
0.128952661,-0.193434912,-0.833041206,-0.658964723,-0.001628933,-0.000452994,-0.00044581,-0.000646081,-1.47485E-05,2.4074E-06,-2.49561E-06,-3.85045E-06
0.599839901,-0.350186061,-0.676651402,0.125055133,-0.001612053,-0.000464051,-0.000476038,-0.000656362,-1.47701E-05,2.37119E-06,-2.51197E-06,-3.86469E-06
0.46964685,-0.396310675,-0.352440315,0.035174404,-0.001588655,-0.000478975,-0.000496894,-0.000653223,-1.47907E-05,2.33459E-06,-2.52924E-06,-3.879E-06
0.491010143,-0.540306524,-0.254045811,-0.039146757,-0.001567425,-0.000497508,-0.000509526,-0.000653255,-1.48103E-05,2.29746E-06,-2.54707E-06,-3.89316E-06
0.52188066,-0.660242612,-0.471064345,-0.173882359,-0.001545252,-0.000521058,-0.000524397,-0.000657312,-1.48289E-05,2.25963E-06,-2.56536E-06,-3.90733E-06
0.176992108,-0.435966963,-0.193596633,-0.079670029,-0.001529199,-0.00054251,-0.000538046,-0.00066213,-1.48466E-05,2.22105E-06,-2.58411E-06,-3.92158E-06
-0.028419868,-0.26192664,-0.034094593,0.5220806,-0.001523797,-0.000556204,-0.00054322,-0.000653513,-1.48637E-05,2.18191E-06,-2.60314E-06,-3.93569E-06
-0.213810747,-0.278369491,0.098414793,0.637153011,-0.001525935,-0.000566809,-0.000542744,-0.000631105,-1.48805E-05,2.14242E-06,-2.62217E-06,-3.94912E-06
0.197516528,-0.405015714,0.248639978,0.069143278,-0.0015237,-0.00058013,-0.000536817,-0.000617502,-1.48972E-05,2.1026E-06,-2.64099E-06,-3.96177E-06
-0.064211772,-0.552396855,0.505698612,-0.151027462,-0.001518578,-0.000598681,-0.000523057,-0.000619134,-1.49136E-05,2.06229E-06,-2.65935E-06,-3.97413E-06
-0.267218979,-0.377691565,0.61785877,0.294671525,-0.00152242,-0.000616635,-0.000502226,-0.000616409,-1.49298E-05,2.0214E-06,-2.67695E-06,-3.98638E-06
-0.30977779,0.094556784,0.284191277,0.41361958,-0.00153097,-0.000622052,-0.000485734,-0.000602806,-1.4946E-05,1.98019E-06,-2.69376E-06,-3.99825E-06
0.136055117,0.487613462,0.078005714,0.055806505,-0.001531706,-0.000610768,-0.000479701,-0.000593851,-1.49623E-05,1.93923E-06,-2.71005E-06,-4.00962E-06
-0.103974341,0.537667435,-0.038643244,-0.31483039,-0.001528462,-0.000590979,-0.000479909,-0.000598962,-1.49783E-05,1.899E-06,-2.72615E-06,-4.02084E-06
-1.067447663,0.692060968,-0.206165274,0.029417933,-0.001548413,-0.000567315,-0.00048559,-0.00060456,-1.49945E-05,1.85973E-06,-2.74228E-06,-4.0322E-06
-0.492931675,0.170000453,-0.55264081,-0.378493531,-0.001575778,-0.000550818,-0.000501153,-0.00061136,-1.50115E-05,1.82136E-06,-2.75875E-06,-4.04372E-06
-0.019639666,0.147512436,-0.556351552,0.14910692,-0.00158284,-0.00054487,-0.000523406,-0.000615825,-1.50289E-05,1.78354E-06,-2.77587E-06,-4.05539E-06
-0.328792239,0.411867535,-0.570895265,0.177205334,-0.001586702,-0.000534277,-0.000545929,-0.00060956,-1.50464E-05,1.74617E-06,-2.79378E-06,-4.06696E-06
-0.076627089,0.549697314,-0.168339649,-0.466664418,-0.001591637,-0.000515967,-0.00056089,-0.00061518,-1.50639E-05,1.70947E-06,-2.81232E-06,-4.07844E-06
-1.203904298,0.763091666,-0.431443201,0.29005495,-0.001613409,-0.000490949,-0.000573105,-0.0006186,-1.50817E-05,1.67372E-06,-2.83129E-06,-4.09003E-06
-1.118898525,0.285825829,-0.510386236,0.676422397,-0.00165518,-0.000471101,-0.000591866,-0.000599973,-1.51006E-05,1.63896E-06,-2.85078E-06,-4.10125E-06
-0.684586137,-0.131109253,-0.525049651,0.280593821,-0.001686781,-0.000468555,-0.00061236,-0.00058159,-1.51207E-05,1.60473E-06,-2.87094E-06,-4.11169E-06
-1.074829743,-0.011112713,-0.565448854,0.730681404,-0.001717409,-0.000471737,-0.000633838,-0.000562221,-1.51418E-05,1.5706E-06,-2.89181E-06,-4.12134E-06
-0.841958666,-0.101004328,-0.086823035,0.398686954,-0.001750948,-0.000474324,-0.000646789,-0.000540642,-1.51639E-05,1.53647E-06,-2.91324E-06,-4.13013E-06
-0.230588202,-0.250501277,-0.351243301,0.972909115,-0.001768084,-0.000481513,-0.00065556,-0.000514466,-1.51869E-05,1.50226E-06,-2.935E-06,-4.13794E-06
-0.81444364,-0.045026093,-0.711723895,1.347535643,-0.001784616,-0.000487594,-0.00067634,-0.000470091,-1.52103E-05,1.4679E-06,-2.95724E-06,-4.14433E-06
-1.349252984,-0.298137183,-0.172708748,0.152982563,-0.001822637,-0.000494567,-0.000693601,-0.000441673,-1.52346E-05,1.43341E-06,-2.9801E-06,-4.14926E-06
-0.964993337,-0.408038297,-0.259192969,1.270250754,-0.001863411,-0.000508509,-0.000702073,-0.000414842,-1.52602E-05,1.39862E-06,-3.00336E-06,-4.15308E-06
-0.998436397,-0.125729056,-0.400380702,0.994567122,-0.001897265,-0.000519075,-0.000714898,-0.000371883,-1.5287E-05,1.36347E-06,-3.02692E-06,-4.15551E-06
-0.182940229,-0.106203171,-0.3556124,0.744189162,-0.001915913,-0.000523782,-0.00072953,-0.000339213,-1.53146E-05,1.32814E-06,-3.05091E-06,-4.15645E-06
0.028120156,-0.040613122,-0.679643935,1.468991467,-0.001914695,-0.000526828,-0.000749488,-0.000297512,-1.53424E-05,1.29278E-06,-3.07545E-06,-4.15592E-06
-0.202010603,-0.04272893,-0.38236565,0.139702785,-0.001913834,-0.000528636,-0.000769885,-0.000267607,-1.53699E-05,1.25744E-06,-3.10067E-06,-4.15398E-06
-0.780497255,0.04480507,-0.807185716,0.116277941,-0.001928547,-0.000528787,-0.000792662,-0.000263877,-1.53974E-05,1.22217E-06,-3.1266E-06,-4.15136E-06
-1.109838699,0.253484192,-0.79599364,0.474546973,-0.001960691,-0.000523226,-0.000823325,-0.000253705,-1.54257E-05,1.18713E-06,-3.15345E-06,-4.14846E-06
-0.758574714,0.243086507,-0.646307111,0.019956804,-0.001992284,-0.000513858,-0.000850772,-0.000245424,-1.54549E-05,1.15249E-06,-3.1813E-06,-4.14518E-06
-0.801636849,0.12030919,-0.842198359,-0.098820266,-0.00201781,-0.000507087,-0.000879006,-0.000248221,-1.54851E-05,1.11827E-06,-3.2101E-06,-4.14178E-06
-0.848949272,-0.167380248,-0.911146332,-0.699032036,-0.002044972,-0.000508246,-0.000912238,-0.000264864,-1.5516E-05,1.08428E-06,-3.23996E-06,-4.13873E-06
-0.561775166,-0.13062564,-0.43760782,-0.584187604,-0.0020674,-0.000514235,-0.000937548,-0.0002908,-1.55477E-05,1.05026E-06,-3.27082E-06,-4.13649E-06
-0.429009571,-0.08431967,0.020489219,-0.278068772,-0.00208164,-0.000518598,-0.000944805,-0.000308529,-1.55799E-05,1.01615E-06,-3.30218E-06,-4.13506E-06
-0.251224472,-0.272142971,-0.092508849,-0.528788702,-0.002089828,-0.000525669,-0.000945379,-0.000325125,-1.56122E-05,9.81934E-07,-3.33355E-06,-4.13427E-06
-0.239200629,-0.330176562,-0.227113009,-0.776829877,-0.002094313,-0.000537449,-0.000950715,-0.000351273,-1.56446E-05,9.47469E-07,-3.3649E-06,-4.13427E-06
-0.050622033,-0.109407108,0.35481507,-0.534659161,-0.002094901,-0.000546047,-0.000947404,-0.000377438,-1.56768E-05,9.12727E-07,-3.39615E-06,-4.13526E-06
-0.248763778,-0.048350934,0.324410928,-0.640099459,-0.002095656,-0.00054918,-0.000933468,-0.000400873,-1.57089E-05,8.77874E-07,-3.42693E-06,-4.13716E-06
-0.551764617,-0.286832723,0.09458435,-0.840208045,-0.002106051,-0.000555716,-0.00092459,-0.00043011,-1.57409E-05,8.42952E-07,-3.45714E-06,-4.14005E-06
-0.046819143,-0.439231352,-0.291272928,-0.11540574,-0.002112501,-0.000569759,-0.000927603,-0.000449129,-1.5773E-05,8.0775E-07,-3.48711E-06,-4.14382E-06
-0.478838613,-0.019334139,0.172569775,-0.243301971,-0.002117507,-0.000578593,-0.000929096,-0.000456572,-1.58051E-05,7.72226E-07,-3.51703E-06,-4.14806E-06
-0.64980088,0.161899931,0.22469971,-0.511576285,-0.002134102,-0.000575805,-0.000920631,-0.00047162,-1.58374E-05,7.36705E-07,-3.54668E-06,-4.15268E-06
0.232861033,-0.122162408,-0.606685967,0.341179246,-0.002136905,-0.000575004,-0.000927209,-0.000475347,-1.58698E-05,7.01374E-07,-3.57617E-06,-4.15762E-06
0.33693718,0.079746128,-0.460829881,-0.01748875,-0.002120664,-0.000575786,-0.000946969,-0.000469535,-1.59018E-05,6.66162E-07,-3.60603E-06,-4.16248E-06
-0.362514924,0.31393585,-0.175820983,-0.185794263,-0.00211594,-0.000568155,-0.000958348,-0.000473896,-1.59331E-05,6.31202E-07,-3.63636E-06,-4.16725E-06
0.329722874,0.123029515,-0.310963799,0.080371245,-0.002111356,-0.000559713,-0.000966791,-0.000476352,-1.5964E-05,5.96671E-07,-3.66694E-06,-4.17211E-06
0.526019099,0.271921948,-0.107531367,0.199262305,-0.002089648,-0.000552107,-0.000973881,-0.000471375,-1.59941E-05,5.62567E-07,-3.69768E-06,-4.17688E-06
0.459021128,0.24683451,0.326146598,0.981629313,-0.002065509,-0.000542138,-0.00096866,-0.000449041,-1.60232E-05,5.28918E-07,-3.72832E-06,-4.18107E-06
-0.067399488,0.055263207,0.494865641,0.872256377,-0.002052877,-0.000536375,-0.000951839,-0.000413813,-1.60513E-05,4.95687E-07,-3.7584E-06,-4.1841E-06
-0.479286011,0.26617904,0.1168488,0.505894089,-0.00205836,-0.000530256,-0.000939105,-0.000387875,-1.60791E-05,4.62799E-07,-3.78778E-06,-4.18592E-06
0.090476364,0.140258238,-0.049595917,0.583178977,-0.002060765,-0.000522517,-0.000936902,-0.000367598,-1.61068E-05,4.3029E-07,-3.81674E-06,-4.1868E-06
-0.31173516,0.117709769,0.197527505,0.390023751,-0.002059917,-0.000517663,-0.000933146,-0.000349623,-1.61343E-05,3.98136E-07,-3.84545E-06,-4.18692E-06
-0.626647992,0.207420029,0.247682368,0.308806225,-0.002072878,-0.000511528,-0.000923666,-0.000336997,-1.61619E-05,3.66305E-07,-3.87378E-06,-4.18641E-06
-0.652373423,0.082647808,0.115891189,-0.088390226,-0.002092343,-0.000506087,-0.000915787,-0.000333634,-1.61898E-05,3.34806E-07,-3.90164E-06,-4.18557E-06
-0.741070236,-0.200870466,0.058673947,-0.421809546,-0.002113929,-0.000508531,-0.000911572,-0.000344362,-1.62183E-05,3.03474E-07,-3.92915E-06,-4.18484E-06
-1.166099099,-0.50881121,-0.058334115,-0.437597093,-0.002145324,-0.000522361,-0.000910722,-0.00036178,-1.62476E-05,2.71937E-07,-3.95643E-06,-4.18462E-06
-0.472015781,-0.257090508,-0.209756314,0.220350364,-0.002171406,-0.000537222,-0.000915043,-0.000366757,-1.62778E-05,2.39956E-07,-3.98365E-06,-4.18481E-06
-0.223989069,0.282561439,-0.181566648,0.119412652,-0.002179222,-0.000536775,-0.000921717,-0.000360979,-1.63085E-05,2.07809E-07,-4.01095E-06,-4.18495E-06
-0.274936608,0.245625477,0.261986678,-0.090328048,-0.002183196,-0.000526635,-0.000919268,-0.000361205,-1.63391E-05,1.75978E-07,-4.03822E-06,-4.18495E-06
-0.021652961,0.260919746,0.281857101,0.336961634,-0.00218324,-0.000516945,-0.000907889,-0.000357236,-1.63696E-05,1.4464E-07,-4.06509E-06,-4.18485E-06
