a(t)_0,a(t)_1,a(t)_2,a(t)_3,v(t)_0,v(t)_1,v(t)_2,v(t)_3,x(t)_0,x(t)_1,x(t)_2,x(t)_3
0.403375902,0.768592767,1.275737351,-0.547881945,-0.001268764,-0.003500525,-0.008186994,-0.001946545,-1.13031E-05,-5.38106E-05,-0.000148399,-1.70005E-05
0.069113071,1.241203826,1.485992759,-0.608011412,-0.001257025,-0.003440382,-0.008078731,-0.00196183,-1.13176E-05,-5.37281E-05,-0.000148105,-1.70213E-05
-0.64034958,1.361744431,1.144724231,-0.810627767,-0.001265435,-0.003368995,-0.007973315,-0.001982111,-1.13319E-05,-5.36429E-05,-0.000147806,-1.70426E-05
-0.150336041,1.298874707,0.806208833,-0.450591897,-0.001278035,-0.003296725,-0.007881315,-0.001999271,-1.13464E-05,-5.35549E-05,-0.000147504,-1.70644E-05
-0.228798607,1.148229176,0.80854301,0.395096284,-0.001282649,-0.003228801,-0.007796061,-0.001993117,-1.13612E-05,-5.34641E-05,-0.000147198,-1.70862E-05
0.152832572,1.017895403,1.658661946,-0.120478273,-0.001281394,-0.003166509,-0.00769462,-0.001980607,-1.13759E-05,-5.33707E-05,-0.000146888,-1.71075E-05
0.111112634,1.073148218,1.894772845,-0.310498788,-0.001273583,-0.003105861,-0.007572547,-0.001981726,-1.13903E-05,-5.32749E-05,-0.000146575,-1.71283E-05
0.090811913,1.253354609,1.920388932,-0.162654392,-0.001266985,-0.003040866,-0.007445804,-0.00198364,-1.14043E-05,-5.31766E-05,-0.000146256,-1.7149E-05
0.156803237,1.065410405,1.501553934,0.38318438,-0.00125952,-0.002976229,-0.007327033,-0.001972162,-1.14178E-05,-5.30757E-05,-0.000145933,-1.71693E-05
0.805531501,0.853225087,1.372276484,0.454598809,-0.001238298,-0.002919509,-0.007219192,-0.001948814,-1.14307E-05,-5.29725E-05,-0.000145605,-1.71888E-05
1.64132839,0.884780852,1.572058025,0.128075855,-0.00118853,-0.002866451,-0.007110321,-0.001930451,-1.14421E-05,-5.28671E-05,-0.000145273,-1.72072E-05
-1.806326786,1.951994416,1.529623899,0.197951425,-0.001189269,-0.002792381,-0.006998748,-0.001917085,-1.14524E-05,-5.27593E-05,-0.000144938,-1.72248E-05
-1.011187263,0.390951262,0.94673821,0.827743473,-0.001241119,-0.002728072,-0.006899571,-0.001890267,-1.14636E-05,-5.26488E-05,-0.000144598,-1.72415E-05
-0.25189557,-0.39649203,0.897900062,0.466795687,-0.001262818,-0.002709232,-0.006812868,-0.001858349,-1.14761E-05,-5.25366E-05,-0.000144255,-1.72569E-05
-1.646549488,0.004967428,1.284295997,0.06389976,-0.001296675,-0.002697879,-0.006719916,-0.001841252,-1.14896E-05,-5.2424E-05,-0.000143908,-1.72711E-05
0.560692506,-0.329269787,1.575948318,-0.713109741,-0.001314742,-0.00268525,-0.006614174,-0.001846942,-1.15039E-05,-5.23108E-05,-0.000143558,-1.72849E-05
0.340851919,0.282621891,0.524431872,-0.344239683,-0.00129443,-0.002667294,-0.006523402,-0.001860465,-1.1518E-05,-5.21971E-05,-0.000143204,-1.72989E-05
-0.561775166,0.664615916,0.17568201,-0.065364345,-0.001295815,-0.002630226,-0.006459891,-0.001861442,-1.15316E-05,-5.20823E-05,-0.000142847,-1.73131E-05
0.672654057,0.411867535,1.025980499,-0.095286592,-0.001290791,-0.002590778,-0.006386889,-0.001857604,-1.15451E-05,-5.19661E-05,-0.000142488,-1.7327E-05
0.013859319,0.484832686,1.437633417,0.247992821,-0.00127468,-0.002554916,-0.006289776,-0.001847725,-1.1558E-05,-5.18485E-05,-0.000142126,-1.73404E-05
-0.078081135,-0.473749249,1.166150771,-0.011162333,-0.001273086,-0.002536231,-0.006190257,-0.001836247,-1.15704E-05,-5.17298E-05,-0.000141761,-1.73533E-05
0.161556849,-0.773045405,0.733310716,0.034718446,-0.001268642,-0.002541836,-0.00610462,-0.001828907,-1.15825E-05,-5.1611E-05,-0.000141392,-1.73656E-05
-0.220633578,0.237585406,0.716013872,0.775365293,-0.001266951,-0.002533693,-0.006027915,-0.001806419,-1.15945E-05,-5.14921E-05,-0.00014102,-1.73772E-05
0.14069688,0.5692232,1.137362598,0.242920287,-0.00126566,-0.002499689,-0.00594365,-0.001779985,-1.16062E-05,-5.13724E-05,-0.000140645,-1.73877E-05
-0.31151146,0.226341398,0.994918,-0.837586287,-0.001266114,-0.002466004,-0.005854262,-0.001784719,-1.16178E-05,-5.12515E-05,-0.000140267,-1.73975E-05
-0.453225031,-0.279759879,0.810877186,-0.148348709,-0.001278005,-0.002448782,-0.00577144,-0.001796964,-1.16295E-05,-5.11297E-05,-0.000139887,-1.74076E-05
-0.510268378,0.216669133,0.974269519,0.658583039,-0.001293675,-0.002431789,-0.005689265,-0.001780316,-1.16416E-05,-5.10072E-05,-0.000139503,-1.74174E-05
0.093216682,0.661774688,1.480067543,0.792178746,-0.001298748,-0.002396691,-0.005594441,-0.001745586,-1.1654E-05,-5.08838E-05,-0.000139116,-1.7426E-05
-0.50579439,0.052180172,1.587020693,-0.239198349,-0.001303707,-0.00236487,-0.005488101,-0.00172827,-1.16664E-05,-5.07592E-05,-0.000138726,-1.74335E-05
-0.709976019,-0.000473221,1.620177965,-0.66432223,-0.001324119,-0.002345908,-0.005379396,-0.001739074,-1.16793E-05,-5.06336E-05,-0.000138332,-1.74407E-05
-0.060576657,0.702035492,1.175128372,0.620510542,-0.001335868,-0.002314471,-0.005278974,-0.001733257,-1.16925E-05,-5.05072E-05,-0.000137934,-1.74479E-05
0.091874486,1.263268681,1.367249027,0.901209713,-0.001332111,-0.00225877,-0.005183742,-0.001697275,-1.17059E-05,-5.03791E-05,-0.000137533,-1.7454E-05
0.615722559,0.622360207,1.414411356,0.029930886,-0.001315323,-0.002204786,-0.005084197,-0.00167279,-1.17186E-05,-5.0249E-05,-0.000137129,-1.74589E-05
1.000094056,0.642127899,1.431289246,-0.213550709,-0.00128108,-0.002162948,-0.004983732,-0.001669865,-1.17303E-05,-5.01172E-05,-0.000136721,-1.74631E-05
0.10714197,1.057612142,1.104325028,-0.988964357,-0.001256751,-0.002112852,-0.004889561,-0.001686575,-1.17407E-05,-4.99837E-05,-0.00013631,-1.74674E-05
0.136222892,1.099202882,0.848164154,-0.250426316,-0.001249148,-0.00205411,-0.004806926,-0.001703925,-1.17504E-05,-4.98481E-05,-0.000135896,-1.74722E-05
0.405668821,0.823301517,0.737320711,0.316215543,-0.00123581,-0.002000075,-0.00473162,-0.001696045,-1.17595E-05,-4.97106E-05,-0.000135479,-1.74771E-05
0.830585834,0.968083237,0.807944503,-0.646140903,-0.001209127,-0.001948744,-0.004657321,-0.001695807,-1.17678E-05,-4.95711E-05,-0.00013506,-1.74817E-05
0.656156226,1.195139663,0.686687043,-1.241793092,-0.001177702,-0.001890414,-0.004584225,-0.001725585,-1.17748E-05,-4.94296E-05,-0.000134638,-1.74867E-05
-0.103359167,0.921777267,1.069551788,-0.403571224,-0.00116438,-0.001833169,-0.004506312,-0.00175057,-1.17809E-05,-4.9286E-05,-0.000134214,-1.74925E-05
1.561859178,0.041842939,1.684517436,0.116277941,-0.00113364,-0.00179834,-0.004409408,-0.001749278,-1.1786E-05,-4.91408E-05,-0.000133787,-1.74987E-05
0.674219952,0.518685614,1.476057548,-0.366296654,-0.001088014,-0.001771391,-0.00430498,-0.00174726,-1.17895E-05,-4.89946E-05,-0.000133357,-1.75047E-05
-0.317439494,0.869486583,0.762098889,-0.58150885,-0.001078763,-0.001728571,-0.004218667,-0.001758685,-1.17918E-05,-4.88471E-05,-0.000132924,-1.75108E-05
1.605424636,-0.300676153,0.957092376,-0.908259783,-0.001051588,-0.001701683,-0.00414263,-0.001780501,-1.17934E-05,-4.86985E-05,-0.000132488,-1.75173E-05
-0.103359167,-0.211449506,1.243477839,0.003314335,-0.001020377,-0.00169571,-0.004057552,-0.001790956,-1.17937E-05,-4.85494E-05,-0.00013205,-1.75242E-05
0.112510755,-0.114666403,0.804652716,-0.039887689,-0.001018041,-0.00168616,-0.003975684,-0.001784623,-1.17933E-05,-4.84002E-05,-0.000131609,-1.75311E-05
1.507612073,0.196840989,0.358226558,-0.296763052,-0.000984658,-0.001668762,-0.003911137,-0.001784083,-1.17922E-05,-4.82507E-05,-0.000131165,-1.75377E-05
-1.028020643,-0.368502913,0.583145381,-0.646710851,-0.000973367,-0.001656305,-0.003851058,-0.001795228,-1.179E-05,-4.81007E-05,-0.00013072,-1.75444E-05
-0.221584301,-1.059042198,1.209662209,-0.319731939,-0.000995437,-0.001668085,-0.003774752,-0.001806762,-1.17881E-05,-4.79509E-05,-0.000130273,-1.75514E-05
0.633338887,-0.487229968,1.096664142,0.018531935,-0.000985401,-0.001682099,-0.00368879,-0.001805421,-1.17862E-05,-4.78018E-05,-0.000129824,-1.75584E-05
-0.361452352,0.340171869,0.754976659,-0.572788653,-0.000978089,-0.001669083,-0.003611869,-0.001808948,-1.1784E-05,-4.76528E-05,-0.000129371,-1.75652E-05
0.8433367,-0.652444349,0.715175962,-0.647565772,-0.000966748,-0.001659284,-0.003542544,-0.001825287,-1.17813E-05,-4.75036E-05,-0.000128917,-1.75723E-05
-0.071649777,-0.486988162,0.82194956,-0.539104752,-0.000949855,-0.00166545,-0.003472148,-0.001840905,-1.1778E-05,-4.73545E-05,-0.000128461,-1.75799E-05
0.552080079,0.016997308,0.703026276,-0.604078773,-0.000938628,-0.001658679,-0.003402208,-0.001855616,-1.17741E-05,-4.72056E-05,-0.000128002,-1.75879E-05
0.260767534,0.443000139,0.809799874,-0.300410716,-0.000921027,-0.001633995,-0.003332724,-0.001865661,-1.17695E-05,-4.70562E-05,-0.000127542,-1.75962E-05
-0.696442205,-0.092722451,0.877850087,-0.44990796,-0.000927545,-0.0016115,-0.003260091,-0.001872685,-1.17647E-05,-4.69061E-05,-0.000127079,-1.76047E-05
0.147296012,-0.482635642,0.760243518,0.014143339,-0.00093622,-0.001606914,-0.003188646,-0.001873608,-1.17601E-05,-4.67557E-05,-0.000126615,-1.76132E-05
-1.758007715,0.69284684,0.663524833,-0.316369248,-0.000965317,-0.00158719,-0.003121559,-0.001871939,-1.17561E-05,-4.6605E-05,-0.000126148,-1.76215E-05
0.046854981,0.92588798,0.984623685,-0.837586287,-0.00099624,-0.001540378,-0.003050362,-0.001886678,-1.17532E-05,-4.64532E-05,-0.00012568,-1.76299E-05
0.919450421,0.179491363,1.115876207,-0.748161515,-0.000975442,-0.001503613,-0.002970676,-0.001909674,-1.17505E-05,-4.63E-05,-0.000125209,-1.76389E-05
-0.800070953,0.299125194,1.04303794,-0.543436354,-0.000971033,-0.001479047,-0.002890122,-0.001926904,-1.17472E-05,-4.61457E-05,-0.000124736,-1.76484E-05
0.144611619,0.953453936,1.139038417,-0.610120218,-0.000981567,-0.001439641,-0.002809386,-0.001941398,-1.17439E-05,-4.59905E-05,-0.000124261,-1.76585E-05
-0.525535863,1.558091415,1.612157975,-0.896746843,-0.000986765,-0.001376098,-0.002717945,-0.001962636,-1.17408E-05,-4.58335E-05,-0.000123783,-1.7669E-05
0.224807855,0.595519671,1.640946148,-0.598835256,-0.000990391,-0.001319668,-0.002617133,-0.001983567,-1.17379E-05,-4.56744E-05,-0.000123302,-1.76802E-05
0.747090032,-0.008029679,1.330500715,-0.632120193,-0.000969469,-0.001293613,-0.002522087,-0.001999308,-1.17345E-05,-4.55139E-05,-0.000122818,-1.76919E-05
-0.969970649,1.172530743,1.224924131,0.064982661,-0.000971642,-0.001256519,-0.002435376,-0.002002185,-1.17307E-05,-4.53525E-05,-0.000122332,-1.77038E-05
-0.700860269,1.002722036,1.409683153,0.029759902,-0.001001706,-0.001200067,-0.002347427,-0.001992279,-1.17275E-05,-4.51894E-05,-0.000121843,-1.77154E-05
-0.449310292,0.09842569,1.413034791,-0.421809546,-0.001021622,-0.001164507,-0.002256146,-0.001991777,-1.17251E-05,-4.50249E-05,-0.000121351,-1.77267E-05
-0.415252058,0.04553049,1.802124006,0.195158682,-0.001035955,-0.001147512,-0.002157607,-0.001988073,-1.17233E-05,-4.48596E-05,-0.000120857,-1.77376E-05
0.011119002,0.58125308,1.879271521,0.627805871,-0.001041356,-0.001121263,-0.002050414,-0.001964138,-1.17219E-05,-4.46937E-05,-0.000120359,-1.77479E-05
-0.229917104,0.371788086,1.625384973,1.072421958,-0.001043157,-0.00108881,-0.001946992,-0.001923366,-1.17204E-05,-4.45269E-05,-0.000119858,-1.77568E-05
-0.132719714,0.385389709,1.843720222,0.970116372,-0.001047716,-0.001060239,-0.001844605,-0.001876126,-1.17191E-05,-4.43592E-05,-0.000119354,-1.77638E-05
0.554484848,0.388533195,2.466406608,0.237277807,-0.001037134,-0.001031438,-0.001726358,-0.001845136,-1.17175E-05,-4.41907E-05,-0.000118847,-1.77691E-05
0.111615958,0.860781544,2.35071526,0.76322541,-0.001021872,-0.000993569,-0.001598744,-0.001818229,-1.17153E-05,-4.40211E-05,-0.000118336,-1.77732E-05
-1.097591157,0.878554332,1.978025129,0.797137289,-0.001038498,-0.000946382,-0.001480982,-0.001780614,-1.17131E-05,-4.38502E-05,-0.000117821,-1.77759E-05
0.072636337,0.841981079,2.260999103,0.617774794,-0.001055808,-0.000899717,-0.001365355,-0.001745922,-1.17115E-05,-4.36777E-05,-0.000117303,-1.7777E-05
0.5161204,1.073752734,2.487593745,0.815831569,-0.001041947,-0.000849448,-0.001240305,-0.00171098,-1.17098E-05,-4.35037E-05,-0.000116781,-1.77767E-05
-0.278012475,1.485972587,2.369747773,0.273469476,-0.001034886,-0.000786939,-0.001113592,-0.001682785,-1.17077E-05,-4.33278E-05,-0.000116255,-1.7775E-05
0.283864497,0.967297365,1.854792597,-0.24820352,-0.001032319,-0.000726697,-0.000999515,-0.001675185,-1.17053E-05,-4.31498E-05,-0.000115725,-1.77725E-05
-1.346121192,1.246281765,1.837854857,0.18062502,-0.001050339,-0.000671282,-0.000896086,-0.001669389,-1.17031E-05,-4.297E-05,-0.000115192,-1.77697E-05
-0.561048143,1.564015677,1.748198551,0.422624751,-0.001084572,-0.000604557,-0.00079507,-0.001650671,-1.17019E-05,-4.2788E-05,-0.000114657,-1.77662E-05
0.580433978,1.793248363,1.911710585,-0.685980237,-0.001081544,-0.000527523,-0.000692981,-0.001648711,-1.17011E-05,-4.26037E-05,-0.000114118,-1.77622E-05
-0.692527466,1.600649382,1.463010101,-0.628187555,-0.001081053,-0.000450051,-0.000596745,-0.001666997,-1.17003E-05,-4.24166E-05,-0.000113577,-1.77584E-05
0.185380835,0.911500485,1.562362216,-0.500861271,-0.001088169,-0.000389844,-0.000507577,-0.001681639,-1.16994E-05,-4.22273E-05,-0.000113033,-1.77552E-05
0.178893553,1.453147337,1.585763829,-0.136607789,-0.001078457,-0.00033269,-0.000416355,-0.001686741,-1.16984E-05,-4.20361E-05,-0.000112487,-1.77522E-05
-0.382032697,1.637343538,1.731320661,-0.151939378,-0.001079708,-0.000261746,-0.000322195,-0.001685089,-1.16972E-05,-4.18428E-05,-0.000111938,-1.77491E-05
0.743063443,0.928668756,2.060918309,-0.497099617,-0.001070072,-0.00020116,-0.000219208,-0.001690377,-1.16958E-05,-4.16473E-05,-0.000111387,-1.7746E-05
0.321166372,0.821064805,2.234604957,-0.505249868,-0.001046909,-0.00015652,-0.000106883,-0.001702443,-1.16936E-05,-4.14502E-05,-0.000110832,-1.77431E-05
0.173021443,0.930300951,1.75789436,-0.595928523,-0.001034808,-0.000112004,-7.94489E-07,-0.001716359,-1.16907E-05,-4.12517E-05,-0.000110275,-1.77406E-05
0.062569864,0.851351086,1.340615478,-0.02683589,-0.001027725,-6.70616E-05,8.76888E-05,-0.001720992,-1.16873E-05,-4.10519E-05,-0.000109715,-1.77383E-05
-0.272867389,0.533556722,1.683320423,-0.718866211,-0.001029254,-2.9924E-05,0.000174422,-0.001727965,-1.16837E-05,-4.0851E-05,-0.000109152,-1.77361E-05
1.201759066,-0.272505681,1.87651839,-0.961777859,-0.001008814,-1.4578E-05,0.000271176,-0.00175292,-1.16797E-05,-4.06494E-05,-0.000108588,-1.77344E-05
-1.050502433,0.685229931,1.30153299,-0.334664564,-0.001003427,3.63744E-06,0.000360227,-0.001770369,-1.16752E-05,-4.04476E-05,-0.000108021,-1.77334E-05
-0.377279084,0.741873134,1.488326935,0.337816555,-0.001028484,4.13392E-05,0.00044148,-0.001762695,-1.16709E-05,-4.02451E-05,-0.000107452,-1.77325E-05
0.766160406,0.262128779,1.803859675,0.36460409,-0.001018432,7.07528E-05,0.000532124,-0.001741558,-1.16669E-05,-4.00418E-05,-0.00010688,-1.77309E-05
-0.425486305,0.516327999,1.897166872,-0.127260649,-0.001009337,9.57151E-05,0.000630324,-0.001729446,-1.16624E-05,-3.98378E-05,-0.000106307,-1.77285E-05
1.159815428,0.672837341,1.904767907,0.207184576,-0.000992679,0.000128504,0.000730117,-0.001720399,-1.16573E-05,-3.96332E-05,-0.000105731,-1.77255E-05
1.266743742,1.286300762,1.938284283,1.321944998,-0.000943458,0.000176017,0.000830345,-0.001683439,-1.16509E-05,-3.94274E-05,-0.000105152,-1.77216E-05
0.16295497,1.211642965,2.22682437,0.414930459,-0.000913617,0.000233744,0.000936419,-0.001642594,-1.1643E-05,-3.922E-05,-0.00010457,-1.77161E-05
0.598777329,0.728271511,2.031711181,0.738546681,-0.00089675,0.000280511,0.001043912,-0.001613126,-1.1634E-05,-3.90111E-05,-0.000103986,-1.77091E-05
0.724664167,1.173679324,2.272490432,0.524645364,-0.000869109,0.000326379,0.001151898,-0.001581635,-1.16242E-05,-3.88008E-05,-0.000103399,-1.77008E-05
0.021912498,1.50247589,2.515962964,-0.278011778,-0.000852678,0.000387003,0.001268827,-0.001569837,-1.16134E-05,-3.8589E-05,-0.000102809,-1.76916E-05
0.587983833,1.183472493,1.929426384,0.637039021,-0.000838933,0.000447599,0.001378721,-0.001555903,-1.16021E-05,-3.83752E-05,-0.000102215,-1.76817E-05
-0.032502382,1.256800353,1.475518892,0.114511103,-0.00082628,0.000503243,0.001468164,-0.001534441,-1.15901E-05,-3.81597E-05,-0.00010162,-1.76711E-05
-0.166106849,1.387134127,1.891121954,-1.113269919,-0.000828199,0.000562611,0.001556541,-0.001546778,-1.1578E-05,-3.79425E-05,-0.000101022,-1.76603E-05
-0.148210897,0.940940442,1.947261884,-1.105917595,-0.000832335,0.000615677,0.001653687,-0.001582582,-1.15659E-05,-3.77236E-05,-0.000100422,-1.76502E-05
-1.090712401,1.074054992,1.751370636,-0.472135915,-0.00085427,0.000662516,0.001747784,-0.001605891,-1.15542E-05,-3.75032E-05,-9.98196E-05,-1.76412E-05
0.342250041,0.726699768,1.55739461,0.224226008,-0.000866669,0.000705057,0.001834022,-0.001603468,-1.15432E-05,-3.72816E-05,-9.92152E-05,-1.76326E-05
0.590276752,1.019467146,2.103591838,0.742536314,-0.000846618,0.000746389,0.00192673,-0.001577631,-1.1532E-05,-3.7059E-05,-9.86087E-05,-1.76232E-05
0.085163503,0.952486709,2.37297971,-0.207680249,-0.000831588,0.000791921,0.002034816,-0.001560198,-1.152E-05,-3.68351E-05,-9.79998E-05,-1.7613E-05
0.238509443,0.561062226,2.256749706,-0.351136049,-0.000823384,0.000828452,0.002145456,-0.001563894,-1.15076E-05,-3.66102E-05,-9.73881E-05,-1.76024E-05
-0.966727007,0.665764497,1.945645916,0.679614104,-0.000835476,0.000859321,0.002247453,-0.001550464,-1.14952E-05,-3.63845E-05,-9.67737E-05,-1.75915E-05
-0.088706856,0.475039517,1.94690278,0.962365085,-0.000853827,0.000888417,0.002343102,-0.001511755,-1.14833E-05,-3.61582E-05,-9.6157E-05,-1.75795E-05
0.342921139,0.15930051,2.160150722,0.300712969,-0.000846864,0.000907643,0.002442529,-0.001480474,-1.14717E-05,-3.59315E-05,-9.5538E-05,-1.7566E-05
-0.378621281,0.000494005,2.122444799,-0.11899641,-0.000845507,0.000917647,0.00254497,-0.001470134,-1.14598E-05,-3.57048E-05,-9.49166E-05,-1.75517E-05
-0.112027519,0.169335485,2.02710268,0.178630203,-0.000852917,0.000927804,0.002644467,-0.001462174,-1.1448E-05,-3.54782E-05,-9.42928E-05,-1.7537E-05
-0.63688224,0.769136831,1.94780054,1.17347366,-0.000865272,0.000952732,0.002740226,-0.00142932,-1.14365E-05,-3.52515E-05,-9.36667E-05,-1.75213E-05
-0.232769271,0.634269183,2.174754286,0.663997541,-0.000879904,0.000986526,0.002838472,-0.001387217,-1.14255E-05,-3.50242E-05,-9.30384E-05,-1.75042E-05
0.771361418,0.07980658,2.403683104,0.199262305,-0.000867336,0.001006908,0.002945137,-0.001364029,-1.14145E-05,-3.47964E-05,-9.24077E-05,-1.74858E-05
-0.386786309,0.837809915,1.96832932,0.890608688,-0.000857775,0.001031133,0.003047425,-0.001336546,-1.1403E-05,-3.45682E-05,-9.17746E-05,-1.74663E-05
0.302095998,0.913434938,1.862932288,0.611391381,-0.000857285,0.001071333,0.003138906,-0.001301207,-1.13913E-05,-3.43394E-05,-9.11392E-05,-1.74455E-05
0.564439471,0.9011028,2.044279822,0.881831496,-0.000838457,0.001112602,0.003231505,-0.001266153,-1.13792E-05,-3.41096E-05,-9.05019E-05,-1.74233E-05
-0.340816082,0.831341587,2.357957191,0.450267208,-0.000832081,0.001152134,0.003333294,-0.001234319,-1.13666E-05,-3.38788E-05,-8.98624E-05,-1.73998E-05
0.876723836,0.819855772,2.356820028,-0.439705899,-0.000819702,0.001189953,0.003440722,-0.001228059,-1.13535E-05,-3.3647E-05,-8.92204E-05,-1.73755E-05
0.108484166,1.136803813,1.61886125,0.029474928,-0.000798701,0.001233516,0.0035335,-0.001229922,-1.13398E-05,-3.34143E-05,-8.85763E-05,-1.7351E-05
-0.394336164,0.83581501,1.728747083,0.319521239,-0.000802267,0.001277224,0.003613819,-0.001217136,-1.13257E-05,-3.31804E-05,-8.79304E-05,-1.73264E-05
0.746698559,0.423595157,1.791410736,-0.051970577,-0.000793514,0.001307022,0.003697153,-0.001205957,-1.13114E-05,-3.29457E-05,-8.7283E-05,-1.73012E-05
0.217481699,1.113288118,1.791291034,-0.358146404,-0.000772993,0.001342053,0.003781372,-0.001207869,-1.12966E-05,-3.27104E-05,-8.6634E-05,-1.72758E-05
-0.305024178,1.188187722,1.882683009,-0.672016522,-0.00077281,0.001391687,0.003867024,-0.001221715,-1.12813E-05,-3.2474E-05,-8.59833E-05,-1.72506E-05
0.426920264,1.017774499,1.895131949,0.434194687,-0.000768585,0.001439294,0.003954346,-0.001220233,-1.1266E-05,-3.22363E-05,-8.5331E-05,-1.72257E-05
0.050154547,0.948375996,2.376929854,0.410826837,-0.000757524,0.001482099,0.004050857,-0.001197876,-1.12503E-05,-3.19975E-05,-8.46769E-05,-1.72003E-05
0.30684961,0.791866655,2.276440577,-0.413260332,-0.000748811,0.001520389,0.004154345,-0.001191923,-1.12341E-05,-3.17577E-05,-8.40205E-05,-1.71742E-05
0.325975909,0.82233429,2.327014394,-0.34971118,-0.000734807,0.001556103,0.004256476,-0.00120064,-1.12176E-05,-3.15171E-05,-8.33619E-05,-1.71482E-05
-0.20519832,0.904246286,2.240829427,0.683774721,-0.000730716,0.001593845,0.004357527,-0.001188173,-1.12006E-05,-3.12757E-05,-8.27011E-05,-1.71221E-05
0.179508726,0.905636674,2.371962248,1.213939936,-0.000729457,0.001633047,0.004459056,-0.001145606,-1.11836E-05,-3.10335E-05,-8.20382E-05,-1.70949E-05
-0.191552656,1.0579144,2.526736085,0.483780124,-0.000727934,0.001675061,0.004565703,-0.001107034,-1.11664E-05,-3.07903E-05,-8.13729E-05,-1.70661E-05
0.139690233,0.744895717,2.858727759,0.25158349,-0.000727178,0.001713815,0.004681322,-0.00108714,-1.11492E-05,-3.05462E-05,-8.07051E-05,-1.70362E-05
-0.096033012,0.430668001,2.467244517,0.891976562,-0.000724578,0.001740331,0.00479535,-0.00105944,-1.11319E-05,-3.03015E-05,-8.00347E-05,-1.70053E-05
-0.629332385,0.845426823,2.197617242,1.368851681,-0.000736804,0.001768678,0.004896198,-0.001010297,-1.11147E-05,-3.00563E-05,-7.93619E-05,-1.69729E-05
0.105352374,1.032161994,2.280151318,0.785909323,-0.0007451,0.001808505,0.004993047,-0.000963364,-1.1098E-05,-2.98105E-05,-7.8687E-05,-1.69387E-05
0.387493245,1.193386565,2.377169257,0.704520812,-0.000733763,0.001854883,0.005092978,-0.000929395,-1.10811E-05,-2.95637E-05,-7.80102E-05,-1.69029E-05
0.159208005,0.886533951,2.200370373,0.506692016,-0.000721423,0.001898278,0.005190981,-0.000900921,-1.10638E-05,-2.93158E-05,-7.73314E-05,-1.68658E-05
0.190525922,1.036998126,1.931042352,0.88667605,-0.000712917,0.001938491,0.005280001,-0.00086903,-1.10461E-05,-2.90669E-05,-7.66508E-05,-1.68277E-05
-0.45378428,1.059788401,1.909675662,1.61979959,-0.000716251,0.001981886,0.005363064,-0.000815792,-1.10282E-05,-2.88171E-05,-7.59687E-05,-1.67879E-05
0.199306123,0.751303593,1.917695652,0.65835506,-0.000719398,0.002019607,0.005445537,-0.000767137,-1.10104E-05,-2.85664E-05,-7.52853E-05,-1.67461E-05
0.255454673,0.356010203,1.675300433,-0.026037964,-0.000708859,0.002043616,0.005523162,-0.00075037,-1.09925E-05,-2.83152E-05,-7.46006E-05,-1.67031E-05
-0.244010166,0.746346557,1.512446756,0.445365659,-0.000706897,0.002067429,0.005592661,-0.000737762,-1.09743E-05,-2.80638E-05,-7.3915E-05,-1.66596E-05
0.090644139,0.572064428,1.631908696,0.059967122,-0.000708112,0.002095307,0.005661037,-0.000723535,-1.09561E-05,-2.7812E-05,-7.32286E-05,-1.66156E-05
-0.201786904,0.409328565,1.474022625,0.483039192,-0.000708504,0.002116576,0.00572839,-0.000708627,-1.09379E-05,-2.756E-05,-7.25415E-05,-1.65711E-05
-0.028252093,0.130585972,1.660397616,0.116049962,-0.000711181,0.002129245,0.005796011,-0.000692685,-1.09198E-05,-2.7308E-05,-7.18537E-05,-1.6526E-05
0.43044353,0.551692219,2.117776447,-0.765259942,-0.000701658,0.002144598,0.005875759,-0.000700854,-1.09015E-05,-2.70561E-05,-7.11649E-05,-1.64808E-05
0.242927506,1.101802303,1.999451669,-0.135353905,-0.000686937,0.0021786,0.005961716,-0.000713834,-1.08827E-05,-2.6804E-05,-7.04748E-05,-1.6436E-05
0.407793965,0.746890621,1.181053588,0.208495455,-0.000672699,0.002216228,0.006029272,-0.000707994,-1.08633E-05,-2.65512E-05,-6.97837E-05,-1.63914E-05
1.2076871,0.487432107,1.052494346,0.028335033,-0.000639913,0.002241865,0.006078294,-0.000699016,-1.08431E-05,-2.62979E-05,-6.90923E-05,-1.63466E-05
0.996850414,1.377461862,0.947456418,0.079174355,-0.000595885,0.002279548,0.006122596,-0.000692556,-1.08213E-05,-2.60441E-05,-6.8401E-05,-1.63015E-05
0.662307959,1.65711123,1.446192063,0.191568013,-0.00056252,0.002339625,0.006174284,-0.000682968,-1.07981E-05,-2.57891E-05,-6.77098E-05,-1.62561E-05
0.326870707,0.752633529,1.358271426,1.614271098,-0.000542181,0.00238743,0.006233663,-0.000643822,-1.07738E-05,-2.55327E-05,-6.70184E-05,-1.62099E-05
-0.245296437,0.198654539,1.857066922,1.526784149,-0.000539404,0.002406939,0.006300705,-0.000579076,-1.0749E-05,-2.52757E-05,-6.63265E-05,-1.61616E-05
-0.61266678,-0.400602743,2.424989943,0.864676075,-0.00055474,0.002404134,0.006388023,-0.000529002,-1.07246E-05,-2.50191E-05,-6.56336E-05,-1.61112E-05
-0.322528656,-0.490313003,3.156365148,0.946976501,-0.000571506,0.002388043,0.006500028,-0.000490277,-1.07007E-05,-2.47637E-05,-6.49389E-05,-1.60592E-05
